97	AK	DECLARATIVE BUSINESS PROCESS MODELS
97	AK	DIAGNOSIS
97	AK	PROCESS MINING
97	TK	CONFORMANCE
97	TK	CHECKING
97	TK	DIAGNOSIS
97	TK	DECLARATIVE
97	TK	BUSINESS
97	TK	PROCESS
97	TK	MODELS
97	TK	DATA-AWARE
97	TK	SCENARIOS
98	TK	ORGANIZATIONAL
98	TK	PERFORMANCE
98	TK	MEASURES
98	TK	BUSINESS
98	TK	PROCESS
98	TK	MANAGEMENT
98	TK	PERFORMANCE
98	TK	MEASUREMENT
98	TK	GUIDELINE
99	TK	EVALUATING
99	TK	ONGOING
99	TK	DECISION
99	TK	SUPPORT
99	TK	SYSTEM
99	TK	CASE
99	TK	STUDY
100	TK	ANALYSIS
100	TK	MANUFACTURING
100	TK	SYSTEMS
100	TK	COMPUTER
100	TK	SIMULATION
100	TK	ANALYSIS
100	TK	ELECTRICITY
100	TK	RATIONING
100	TK	EFFECTS
100	TK	STEEL
100	TK	MILL
100	TK	ROLLING
100	TK	OPERATIONS
101	AK	CASE STUDY
101	AK	GREEN BPM
101	AK	GREEN BUSINESS PROCESS MANAGEMENT
101	AK	KEY ENVIRONMENTAL INDICATORS
101	AK	KEY PERFORMANCE INDICATORS
101	AK	MUNICIPAL WASTE MANAGEMENT
101	TK	GREEN
101	TK	BUSINESS
101	TK	PROCESS
101	TK	MANAGEMENT
101	TK	POLISH
101	TK	MUNICIPAL
101	TK	WASTE
101	TK	TREATMENT
101	TK	PLANT-REGIONAL
101	TK	CASE
101	TK	STUDY
102	AK	AUDITING
102	AK	BUSINESS CONTINUITY
102	AK	BUSINESS PROCESS MANAGEMENT
102	AK	COMPLIANCE
102	AK	GOVERNANCE
102	AK	INTELLIGENT PROCESS AUTOMATION ;RISK
102	AK	ROBOTIC PROCESS AUTOMATION
102	TK	ADVANCES
102	TK	AUDITING
102	TK	BUSINESS
102	TK	CONTINUITY
102	TK	STUDY
102	TK	FINANCIAL
102	TK	COMPANIES
103	TK	SLAS
103	TK	CROSS-LAYER
103	TK	ADAPTATION
103	TK	MONITORING
103	TK	SERVICE-BASED
103	TK	APPLICATIONS
103	TK	CASE
103	TK	STUDY
104	AK	BUSINESS PERFORMANCE MANAGEMENT
104	AK	CORPORATE PERFORMANCE MANAGEMENT
104	AK	ENTERPRISE PERFORMANCE MANAGEMENT ;PERFORMANCE MEASUREMENT
104	TK	WEEDING
104	TK	THROUGH
104	TK	MAGNILOQUENCE
104	TK	MODERN
104	TK	BUSINESS
104	TK	PERFORMANCE
104	TK	MANAGEMENT
104	TK	SYSTEMS
104	TK	CONCEPT
105	TK	FORMATION
105	TK	BUSINESS
105	TK	SOLUTIONS
105	TK	COGNITIVE
105	TK	ECONOMY
106	AK	ADVANCED INDUSTRIAL ENGINEERING
106	AK	BUSINESS PERFORMANCEBUSINESS PROCESSES
106	AK	KEY PERFORMANCE INDICATORS
106	AK	MANAGEMENTSTRATEGY
106	TK	IMPACT
106	TK	STRATEGY
106	TK	CHANGE
106	TK	BUSINESS
106	TK	PROCESS
106	TK	MANAGEMENT
107	TK	MODELLING
107	TK	MOBILE
107	TK	APP
107	TK	REQUIREMENTS
107	TK	SEMANTIC
107	TK	TRACEABILITY
108	TK	BUSINESS
108	TK	IMPACT
108	TK	INNER
108	TK	SOURCE
108	TK	QUANTIFY
109	TK	VALUE
109	TK	ORIENTATION
109	TK	PROCESS
109	TK	MANAGEMENT
109	TK	RESEARCH
109	TK	GAP
109	TK	CONTRIBUTION
109	TK	ECONOMICALLY
109	TK	WELL-FOUNDED
109	TK	DECISIONS
109	TK	PROCESS
109	TK	MANAGEMENT
110	AK	BUSINESS INTELLIGENCE
110	AK	REQUIREMENT;MONITORING
110	AK	INDICATOR
110	AK	ANALYTIC
110	AK	FIELD 
110	AK	SCHEMA 
110	AK	SOURCE
110	TK	FRAMEWORK
110	TK	OPERATIONALIZATION
110	TK	MONITORING
110	TK	BUSINESS
110	TK	INTELLIGENCE
110	TK	REQUIREMENTS
110	TK	ENGINEERING
111	TK	SEMI-AUTOMATED
111	TK	LOGGING
111	TK	CONTACT
111	TK	CENTER
111	TK	TELEPHONE
111	TK	CALLS
112	AK	AUTOMATED ANALYSIS
112	AK	BUSINESS PROCESS MANAGEMENT
112	AK	KEY PERFORMANCE INDICATORS
112	AK	RESOURCE ASSIGNMENT
112	AK	RESPONSIBILITY MODELING
112	TK	RESPONSIBILITY
112	TK	MODELING
112	TK	TRACKING
112	TK	AGAINST
112	TK	PROCESS
112	TK	PERFORMANCE
112	TK	INDICATORS
113	TK	HINT
113	TK	PROJECT
113	TK	BPM
113	TK	TELECONSULTATION
113	TK	TELEMONITORING
113	TK	PLATFORM
114	AK	ENTERPRISE INFORMATION SYSTEMS
114	AK	 KNOWLEDGE BASE
114	AK	 BUSINESS PROCESS MODEL DRIVEN ENGINEERING
114	AK	 USER EXPERIENCE
114	AK	 APPLICATION PROTOTYPING
114	TK	KNOWLEDGE
114	TK	BASE
114	TK	SUPPORT
114	TK	DYNAMIC
114	TK	INFORMATION
114	TK	SYSTEM
114	TK	MANAGEMENT
115	TK	KPI
115	TK	EVALUATION
115	TK	BUSINESS
115	TK	PROCESS
115	TK	EXECUTION
115	TK	THROUGH
115	TK	EVENT
115	TK	MONITORING
115	TK	ACTIVITY
116	AK	BUSINESS PROCESS
116	AK	MONITORING
116	TK	MONITORING
116	TK	BUSINESS
116	TK	PROCESS
116	TK	EXECUTION
116	TK	BASED
116	TK	PERFORMANCE
116	TK	INDICATORS
117	TK	ENHANCING
117	TK	BUSINESS
117	TK	PROCESS
117	TK	PERFORMANCE
117	TK	ANALYSIS
117	TK	THROUGH
117	TK	COVERAGE-BASED
117	TK	MONITORING
118	AK	ROI 
118	AK	CORPORATE GOVERNANCE 
118	AK	COST PERFORMANCE 
118	AK	MANAGEMENT 
118	AK	MASTERY 
118	TK	COSTPERFORMANCE
118	TK	BUSINESS
118	TK	DISCIPLINE
119	TK	GOAAL
119	TK	ONTOLOGY
119	TK	GOAL-ORIENTED
119	TK	DEVELOPMENT
119	TK	AAL
119	TK	ENVIRONMENTS
120	AK	BUSINESS PROCESS MANAGEMENT SYSTEM (BPMS);DECISION SUPPORT;KEY PERFORMANCE INDICATORS (KPIS);PROCESSDESIGN
120	TK	NEW
120	TK	PATENTS
120	TK	BUSINESS
120	TK	PROCESS
120	TK	MANAGEMENT
120	TK	INFORMATION
120	TK	SYSTEMS
120	TK	DECISION
120	TK	SUPPORT
121	AK	BUSINESS PROCESS MANAGEMENT
121	AK	E-GOVERNMENTLOCAL GOVERNMENT
121	AK	METRICS
121	AK	PERFORMANCE MEASURES
121	AK	QUALITY OF SERVICEWEBBOTS
121	TK	QUALITY
121	TK	IMPACT
121	TK	MONITORING
121	TK	LOCAL
121	TK	EGOVERNMENT
121	TK	SERVICES
122	AK	PROCESS-AWARE INFORMATION SYSTEM (PAIS) 
122	AK	LONG-TAILED CHANGES (LTCS) 
122	AK	BUSINESS PROCESS MANAGEMENT (BPM) ;SYNTAX-DIRECTED EDITOR GENERATOR 
122	AK	ABSTRACT GRAMMAR TREE (AST)
122	TK	SOUND
122	TK	RESPONSE
122	TK	LONG-TAILED
122	TK	CHANGES
122	TK	BUSINESS
122	TK	PROCESS
122	TK	MANAGEMENT
123	AK	BUSINESS PROCESS MANAGEMENT;ENTERPRISE ARCHITECTURE
123	AK	GOAL MODELING
123	AK	KEY PERFORMANCE INDICATORS
123	AK	METHODOLOGY
123	AK	SERVICE MODELING
123	TK	TOWARDS
123	TK	METHODOLOGY
123	TK	GOAL-ORIENTED
123	TK	ENTERPRISE
123	TK	MANAGEMENT
124	AK	BUSINESS PROCESS MANAGEMENT
124	AK	ENTERPRISE ARCHITECTURE
124	AK	GOAL MODELING
124	AK	KEY PERFORMANCE INDICATORS (KPIS)
124	TK	CHALLENGES
124	TK	PERFORMANCE
124	TK	ANALYSIS
124	TK	ENTERPRISE
124	TK	ARCHITECTURES
125	TK	PROCESS
125	TK	ASSESSMENT
125	TK	AUTOMATED
125	TK	ORGANIZATIONS
125	TK	SYSTEMATIC
125	TK	LITERATURE
125	TK	MAPPING
126	TK	APPROACH
126	TK	DESIGNING
126	TK	MANAGEMENT
126	TK	SUPPORT
126	TK	SYSTEMS
126	TK	DESIGN
126	TK	SCIENCE
126	TK	RESEARCH
126	TK	PROCESS
126	TK	OUTCOMES
127	AK	BUSINESS PROCESSES
127	AK	NON-FUNCTIONAL REQUIREMENTS
127	AK	STRATEGIC ALIGNMENT
127	AK	STRATEGIC GOALS
127	AK	SYSTEMATIC REVIEW
127	TK	ANALYSIS
127	TK	STRATEGIC
127	TK	GOALS
127	TK	NON-FUNCTIONAL
127	TK	REQUIREMENTS
127	TK	BUSINESS
127	TK	PROCESS
127	TK	MANAGEMENT
128	AK	BUSINESS PROCESSES
128	AK	HEALTH SECTOR
128	AK	PROCESS MONITORING
128	AK	SERVICE SCIENCE
128	AK	SOCIAL NETWORK ANALYSIS
128	TK	APPLYING
128	TK	SOCIAL
128	TK	NETWORK
128	TK	ANALYSIS
128	TK	MONITOR
128	TK	WEB-ENABLED
128	TK	BUSINESS
128	TK	PROCESSES
129	AK	BUSINESS PROCESS MANAGEMENT
129	AK	BUSINESS PROCESS MODELLING
129	AK	PERFORMANCE METRICS
129	AK	SERVICE NETWORK
129	AK	SIMULATION
129	AK	SYSTEM DYNAMICS
129	TK	SERVICE
129	TK	NETWORKS
129	TK	PERFORMANCE
129	TK	ANALYTICS
129	TK	LITERATURE
129	TK	REVIEW
130	AK	AGILE SERVICE NETWORKS
130	AK	BUSINESS PROCESS MANAGEMENT
130	AK	KEY PERFORMANCE INDICATORS
130	AK	SERVICE SCIENCE
130	AK	SOCIAL NETWORK ANALYSIS
130	TK	DISCOVERY
130	TK	AGILE
130	TK	SERVICE
130	TK	NETWORKS
130	TK	THROUGH
130	TK	USE
130	TK	SOCIAL
130	TK	NETWORK
130	TK	ANALYSIS
131	AK	BUSINESS PROCESS
131	AK	BUSINESS PROCESS INTELLIGENCE
131	AK	PROCESS ANALYSIS
131	AK	PREDICTION
131	AK	METRICS
131	AK	STAR SCHEMA
131	TK	COMPREHENSIVE
131	TK	AUTOMATED
131	TK	APPROACH
131	TK	INTELLIGENT
131	TK	BUSINESS
131	TK	PROCESSES
131	TK	EXECUTION
131	TK	ANALYSIS
132	TK	SEMANTIC
132	TK	BUSINESS
132	TK	PROCESS
132	TK	ANALYSIS
133	AK	PREDICTIVE PROCESS MONITORING
133	AK	PROCESS MINING
133	AK	PREDICTIVE ANALYTICS
133	AK	DATA SCIENCE PIPELINES
133	TK	PREDICTIVE
133	TK	PROCESS
133	TK	MONITORING
133	TK	CONCEPTS
133	TK	CHALLENGES
133	TK	FUTURE
133	TK	RESEARCH
133	TK	DIRECTIONS
134	TK	WORKFLOW
134	TK	MODEL
134	TK	BASED
134	TK	PARALLELISM
134	TK	DISTRIBUTED
134	TK	ORGANIZATIONS
135	AK	BPM
135	AK	CLOUD/GRID COMPUTING
135	AK	DATA MINING
135	AK	PREDICTION
135	TK	CLOUD-BASED
135	TK	PREDICTION
135	TK	FRAMEWORK
135	TK	ANALYZING
135	TK	BUSINESS
135	TK	PROCESS
135	TK	PERFORMANCES
136	AK	BUSINESS PROCESS ORIENTATION
136	AK	IS/IT MODELING
136	AK	STRATEGY ALIGNMENT
136	TK	ROLE
136	TK	BUSINESS
136	TK	PROCESS-ORIENTED
136	TK	ORGANISATIONS
137	TK	ALIGNMENT
137	TK	ANNOTATED
137	TK	BIBLIOGRAPHY
138	TK	PROCESS
138	TK	CENTRIC
138	TK	BUILDING
138	TK	ENERGY
138	TK	MANAGEMENT-AS-A-SERVICE
139	TK	METHOD
139	TK	INTER-ORGANIZATIONAL
139	TK	BUSINESS
139	TK	PROCESS
139	TK	MANAGEMENT
140	TK	COMPREHENSIVE
140	TK	METHOD
140	TK	MEASURING
140	TK	FLEXIBILITY
140	TK	INDIVIDUAL
140	TK	GLOBAL
140	TK	LEVELS
140	TK	CASE
140	TK	STUDY
140	TK	AUTOMOTIVE
140	TK	INDUSTRY
141	AK	HORIZONTAL COLLABORATIVE NETWORKS 
141	AK	BUSINESS SHARE
141	AK	TRUST
141	AK	PRODUCT REALISATION GRAPH
141	AK	PARTNER SELECTION
141	TK	MULTI-CRITERIA
141	TK	MODEL
141	TK	EVALUATION
141	TK	BUSINESS
141	TK	BENEFITS
141	TK	HORIZONTAL
141	TK	COLLABORATIVE
141	TK	NETWORKS
142	TK	INTEGRATED
142	TK	FRAMEWORK
142	TK	SERVICE
142	TK	ENGINEERING
142	TK	CASE
142	TK	STUDY
142	TK	FINANCIAL
142	TK	SERVICES
142	TK	INDUSTRY
143	TK	BUSINESS
143	TK	PROCESS
143	TK	CONTINUOUS
143	TK	IMPROVEMENT
143	TK	SYSTEM
143	TK	BASED
143	TK	WORKFLOW
143	TK	MINING
143	TK	TECHNOLOGY
144	AK	BUSINESS PROCESS MANAGEMENT
144	AK	IT BUSINESS VALUE
144	AK	MEDIATING EFFECT
144	AK	SHARED SERVICES
144	TK	EFFECTS
144	TK	SHARED
144	TK	FINANCIAL
144	TK	SERVICES
144	TK	FIRM
144	TK	PERFORMANCE
145	AK	BUSINESS PROCESS IMPROVEMENT PATTERNS
145	AK	KEY PERFORMANCE INDICATORS
145	AK	PROCESS MINING
145	TK	TOWARDS
145	TK	IMPROVING
145	TK	BUSINESS
145	TK	PROCESSES
145	TK	BASED
145	TK	PRECONFIGURED
145	TK	KPI
145	TK	TARGET
145	TK	VALUES
145	TK	PROCESS
145	TK	MINING
145	TK	REDESIGN
145	TK	PATTERNS
146	AK	BUSINESS PROCESS MANAGEMENT
146	AK	DECISION SUPPORTNO-CODE DIGITALIZATION
146	AK	PROCESS DIGITALIZATION
146	AK	PROCESS MINING
146	TK	RULE-BASED
146	TK	DECISION
146	TK	SUPPORT
146	TK	NO-CODE
146	TK	DIGITALIZED
146	TK	PROCESSES
147	TK	VALUE-BASED
147	TK	STRATEGIC
147	TK	MANAGEMENT
147	TK	PROCESS
147	TK	E-GOVERNMENT
147	TK	STRATEGY
147	TK	PLANNING
147	TK	PERFORMANCE
147	TK	CONTROL
148	TK	ENTERPRISE
148	TK	TELESALES
148	TK	OPPORTUNITY
148	TK	PIPELINES
148	TK	PERFORMANCE
148	TK	MANAGEMENT
149	AK	BUSINESS PROCESS INNOVATION
149	AK	BUSINESS PROCESS MANAGEMENT AND MODELING
149	AK	I-AOMA
149	AK	SIMULATION
149	TK	STUDY
149	TK	BUSINESS
149	TK	PROCESS
149	TK	MANAGEMENT
149	TK	MODELING
149	TK	USING
149	TK	I-AOMA
150	AK	BEST PRACTICEBUSINESS PROCESS MANAGEMENT
150	AK	CASE STUDY
150	AK	PROCESS MINING
150	AK	PROCESS PERFORMANCE INDICATOR
150	AK	PROCESS REDESIGN
150	TK	EVALUATING
150	TK	EFFECT
150	TK	BEST
150	TK	PRACTICES
150	TK	BUSINESS
150	TK	PROCESS
150	TK	REDESIGN
150	TK	EVIDENCE-BASED
150	TK	APPROACH
150	TK	BASED
150	TK	PROCESS
150	TK	MINING
150	TK	TECHNIQUES
151	TK	SIMULATION-BASED
151	TK	OPERATION
151	TK	MANAGEMENT
151	TK	OUTPATIENT
151	TK	DEPARTMENTS
151	TK	UNIVERSITY
151	TK	HOSPITALS
152	AK	BUSINESS PROCESS
152	AK	BUSINESS PROCESS MANAGEMENT
152	AK	JOURNALS
152	AK	PERFORMANCE MEASUREMENT
152	AK	PERFORMANCE MEASUREMENT SYSTEM
152	AK	PROCESS MANAGEMENT
152	AK	RESEARCH WORK
152	TK	PMS
152	TK	MEETING
152	TK	MEASUREMENT
152	TK	NEEDS
152	TK	BPM
152	TK	LITERATURE
152	TK	REVIEW
153	TK	RELIABILITY
153	TK	ELECTRONIC
153	TK	EVIDENCE
153	TK	APPLICATION
153	TK	MODEL-BASED
153	TK	AUDITING
154	AK	SMART HARBORS
154	AK	WIRELESS SENSOR NETWORK
154	AK	RFID
154	AK	 BPMN
154	AK	 WORKFLOW MODELING
154	AK	 WORKFLOW SIMULATION
154	TK	EVALUATING
154	TK	IMPACT
154	TK	SMART
154	TK	TECHNOLOGIES
154	TK	HARBOR’S
154	TK	LOGISTICS
154	TK	VIA
154	TK	BPMN
154	TK	MODELING
154	TK	SIMULATION
155	AK	BUSINESS PROCESS MANAGEMENT
155	AK	BUSINESS-IT-ALIGNMENT
155	AK	PERFORMANCE MANAGEMENT
155	AK	INDEXED KEYWORDS
155	TK	EXPLORING
155	TK	PATTERNS
155	TK	BUSINESS-IT
155	TK	ALIGNMENT
155	TK	PURPOSE
155	TK	PROCESS
155	TK	PERFORMANCE
155	TK	MEASUREMENT
156	AK	HEALTH CARE MANAGEMENT
156	AK	 PROCESS MANAGEMENT
156	AK	 MATURITY MODEL
156	AK	 DESIGN SCIENCE RESEARCH
156	TK	PROCESS
156	TK	MANAGEMENT
156	TK	HOSPITALS
156	TK	EMPIRICALLY
156	TK	GROUNDED
156	TK	MATURITY
156	TK	MODEL
157	TK	PROCESS
157	TK	PERFORMANCE
157	TK	MANAGEMENT
157	TK	ILLUMINATING
157	TK	DESIGN
157	TK	ISSUES
157	TK	THROUGH
157	TK	SYSTEMATIC
157	TK	PROBLEM
157	TK	ANALYSIS
158	TK	AUTOTHERM
158	TK	DATASET
158	TK	BENCHMARK
158	TK	THERMAL
158	TK	COMFORT
158	TK	ESTIMATION
158	TK	INDOORS
158	TK	VEHICLES
159	AK	CARE PATHWAYS
159	AK	DECISION MODELING
159	AK	METHODOLOGICAL FRAMEWORK
159	AK	BUSINESS PROCESS MODEL AND NOTATION
159	AK	DECISION MODEL AND NOTATION
159	AK	HEALTHCARE PROCESS MODELING
159	TK	METHODOLOGICAL
159	TK	FRAMEWORK
159	TK	INTEGRATED
159	TK	DESIGN
159	TK	DECISION-INTENSIVE
159	TK	CARE
159	TK	PATHWAYS—AN
159	TK	APPLICATION
159	TK	MANAGEMENT
159	TK	COPD
159	TK	PATIENTS
160	AK	BUSINESS PROCESS
160	AK	DIGITAL PROCESS TWIN
160	AK	INTERNET OF THINGS
160	TK	DIGITAL
160	TK	PROCESS
160	TK	TWIN
160	TK	CONCEPTUAL
160	TK	ARCHITECTURE
160	TK	FOR WHAT-IF
160	TK	PROCESS
160	TK	ANALYSIS
161	TK	MAJOR
161	TK	ISSUES
161	TK	BUSINESS
161	TK	PROCESS
161	TK	MANAGEMENT
161	TK	KEY
161	TK	CONCERNS
161	TK	PRESENTED
161	TK	ACADEMY
161	TK	BRAZILIAN
161	TK	PERSPECTIVE
162	AK	BUSINESS PROCESS MANAGEMENT
162	AK	RISK
162	AK	YAWL
162	TK	REAL-TIME
162	TK	RISK
162	TK	MONITORING
162	TK	BUSINESS
162	TK	PROCESSES
162	TK	SENSOR-BASED
162	TK	APPROACH
163	AK	BRAND LOYALTY
163	AK	BRANDS
163	AK	CONSUMER BEHAVIOUR
163	AK	CUSTOMER LOYALTY
163	AK	WINES
163	TK	POLARIZATION
163	TK	INDEX
163	TK	VALID
163	TK	MEASURE
163	TK	LOYALTY
163	TK	EVALUATING
163	TK	CHANGES
163	TK	OVER
163	TK	TIME
164	AK	GREEN BPM
164	AK	PERFORMANCE MEASUREMENT
164	AK	SUSTAINABILITY
164	TK	SUSTAINABILITY
164	TK	PERFORMANCE
164	TK	MEASUREMENT
164	TK	PRELIMINARY
164	TK	CLASSIFICATION
164	TK	FRAMEWORK
164	TK	MODELS
164	TK	INDICATORS
165	TK	PREDICTIVE
165	TK	LEARNING
165	TK	FRAMEWORK
165	TK	MONITORING
165	TK	AGGREGATED
165	TK	PERFORMANCE
165	TK	INDICATORS
165	TK	OVER
165	TK	BUSINESS
165	TK	PROCESS
165	TK	EVENTS
166	AK	BUSINESS PROCESS MANAGEMENT (BPM)
166	AK	BUSINESS PROCESS REDESIGN (BPR)
166	AK	DIGITAL TECHNOLOGY
166	AK	DISCRETE EVENT SIMULATION
166	AK	INDUSTRY 4.0 (I4.0)
166	TK	DATA-DRIVEN
166	TK	BUSINESS
166	TK	PROCESS
166	TK	MANAGEMENT-BASED
166	TK	DEVELOPMENT
166	TK	INDUSTRY
166	TK	40
166	TK	SOLUTIONS
167	TK	DESIGNING
167	TK	PROCESS
167	TK	IMPROVEMENT
167	TK	FINISHED
167	TK	GOOD
167	TK	TIME
167	TK	RELEASE
167	TK	PERFORMANCE
167	TK	INDICATOR
167	TK	TOOL
167	TK	MILK
167	TK	INDUSTRY
167	TK	USING
167	TK	BUSINESS
167	TK	PROCESS
167	TK	REENGINEERING
167	TK	METHOD
168	AK	BUSINESS PROCESS MANAGEMENT
168	AK	KNOWLEDGE MANAGEMENT
168	AK	PROCESS PERFORMANCE MEASURES
168	AK	SIMULATION TECHNIQUE
168	AK	TA D METHODOLOGY
168	TK	HEALTHCARE
168	TK	PROCESS
168	TK	ANALYSIS
168	TK	IMPROVEMENT
168	TK	DEPARTMENT
168	TK	ABDOMINAL
168	TK	SURGERY
168	TK	UNIVERSITY
168	TK	MEDICAL
168	TK	CENTRE
168	TK	LJUBLJANA
169	TK	FRAMEWORK
169	TK	PROCESS
169	TK	MANAGEMENT
169	TK	SERVICE
169	TK	ORIENTED
169	TK	VIRTUAL
169	TK	ORGANIZATIONS
170	TK	STUDY
170	TK	BASIC
170	TK	CONCEPTS
170	TK	CONTEXT
170	TK	PROCESS
170	TK	MANAGEMENT
170	TK	STRATEGIES
170	TK	BASED
170	TK	BIG
170	TK	DATA
171	AK	BUSINESS PROCESS MANAGEMENT (BPM)
171	AK	CONTINUAL IMPROVEMENT
171	AK	KEY PERFORMANCE INDICATOR (KPI)
171	AK	PURCHASING
171	AK	QUALITY MANAGEMENT SYSTEM (QMS)
171	TK	IMPROVING
171	TK	PURCHASING
171	TK	PERFORMANCE
171	TK	IMPLEMENTATION
171	TK	QMS
171	TK	PROCESS
171	TK	MANAGEMENT
171	TK	APPROACH
171	TK	MANUFACTURING
171	TK	COMPANY
172	TK	RESEARCH
172	TK	OPPORTUNITIES
172	TK	BUSINESS
172	TK	PROCESS
172	TK	MANAGEMENT
172	TK	PERFORMANCE
172	TK	MEASUREMENT
172	TK	CONSTRUCTIVIST
172	TK	VIEW
173	AK	HOSPITALS
173	AK	PERFORMANCE MEASUREMENT
173	AK	PROCESS MANAGEMENT
173	AK	QUALITY
173	TK	THREE-STEP
173	TK	METHODOLOGY
173	TK	PROCESS-ORIENTED
173	TK	PERFORMANCE
173	TK	ENHANCE
173	TK	AUTOMATED
173	TK	DATA
173	TK	COLLECTION
173	TK	HEALTHCARE
174	AK	ALIGNMENT
174	AK	AND BPM
174	AK	BUSINESS GOAL
174	AK	BUSINESS PROCESS
174	TK	USING
174	TK	PROCESS
174	TK	INDICATORS
174	TK	HELP
174	TK	VERIFICATION
174	TK	GOAL
174	TK	FULFILLMENT
175	TK	SURVEY
175	TK	PRIVACY
175	TK	VULNERABILITIES
175	TK	MOBILE
175	TK	DEVICE
175	TK	SENSORS
176	TK	PPINOT
176	TK	TOOL
176	TK	SUITE
176	TK	PERFORMANCE
176	TK	MANAGEMENT
176	TK	SOLUTION
176	TK	PROCESS-ORIENTED
176	TK	ORGANISATIONS
177	AK	BUSINESS PROCESS MANAGEMENT
177	AK	KEY PERFORMANCE INDICATOR
177	AK	PATTERNS
177	AK	PROCESS PERFORMANCE INDICATOR
177	AK	PROCESS PERFORMANCE MANAGEMENT
177	AK	TEMPLATES
177	TK	DEFINING
177	TK	PROCESS
177	TK	PERFORMANCE
177	TK	INDICATORS
177	TK	USING
177	TK	TEMPLATES
177	TK	PATTERNS
178	AK	AUTOMATED ANALYSIS
178	AK	BUSINESS PROCESS MANAGEMENT
178	AK	PPINOT
178	AK	PROCESS PERFORMANCE INDICATORS
178	AK	PROCESS PERFORMANCE MEASUREMENT
178	TK	DEFINITION
178	TK	DESIGN-TIME
178	TK	ANALYSIS
178	TK	PROCESS
178	TK	PERFORMANCE
178	TK	INDICATORS
179	AK	BUSINESS PROCESS MANAGEMENT
179	AK	BUSINESS PROCESS MODELLING
179	AK	GRAPHICAL NOTATION
179	AK	KEY PERFORMANCE INDICATORS
179	AK	PROCESS PERFORMANCE INDICATORS
179	AK	PROCESS PERFORMANCE MEASUREMENT
179	AK	VISUAL PPINOT
179	TK	VISUAL
179	TK	PPINOT
179	TK	GRAPHICAL
179	TK	NOTATION
179	TK	PROCESS
179	TK	PERFORMANCE
179	TK	INDICATORS
180	AK	BUSINESS PERFORMANCE MONITORING
180	AK	BUSINESS PROCESS ANALYSIS
180	AK	BUSINESS PROCESS MANAGEMENT
180	AK	KEY PERFORMANCE INDICATORS
180	AK	PATTERNS
180	AK	PROCESS PERFORMANCE INDICATORS
180	AK	PROCESS PERFORMANCE MANAGEMENT
180	AK	TEMPLATES
180	TK	USING
180	TK	TEMPLATES
180	TK	LINGUISTIC
180	TK	PATTERNS
180	TK	DEFINE
180	TK	PROCESS
180	TK	PERFORMANCE
180	TK	INDICATORS
181	TK	ARCHITECTURAL
181	TK	REQUIREMENT
181	TK	INTEGRATION
181	TK	ANALYSES
181	TK	DATABASE
181	TK	SERVER
181	TK	OFFICE
181	TK	AUTOMATION
182	AK	 BUSINESS PROCESS MANAGEMENT
182	AK	INFORMATION TECHNOLOGY SERVICE MANAGEMENT (ITSM)
182	AK	ONTOLOGY-BASED
182	AK	INFORMATION EXTRACTION (OBIE)
182	AK	PERFORMANCE MANAGEMENT
182	AK	SERVICE LEVEL AGREEMENT (SLA)
182	TK	ONTOLOGY-BASED
182	TK	INFORMATION
182	TK	EXTRACTION
182	TK	ANALYZING
182	TK	SERVICES
183	AK	BUSINESS PROCESS MANAGEMENT
183	AK	BUSINESS PROCESS MODELING
183	AK	EMERGENCY DEPARTMENT
183	AK	PROCESS ANALYSIS
183	AK	SIMULATION
183	TK	BUSINESS
183	TK	PROCESS
183	TK	METHODOLOGY
183	TK	INVESTIGATE
183	TK	ORGANIZATION
183	TK	MANAGEMENT
183	TK	HOSPITAL
183	TK	CASE
183	TK	STUDY
184	TK	WASTE
184	TK	MANAGEMENT
184	TK	THROUGH
184	TK	DIGITAL
184	TK	TWINS
184	TK	BUSINESS
184	TK	PROCESS
184	TK	MODELING
185	TK	SEMANTIC
185	TK	MODELS
185	TK	PERFORMANCE
185	TK	INDICATORS
185	TK	SYSTEMATIC
185	TK	SURVEY
186	AK	MANAGEMENT ACCOUNTING
186	AK	MANAGEMENT CONTROL SYSTEMS
186	AK	METAL FINISHING INDUSTRY
186	AK	PERFORMANCE MEASUREMENT
186	AK	STRATEGY IMPLEMENTATION
186	TK	MEASURING
186	TK	BUSINESS
186	TK	PERFORMANCE
186	TK	METAL
186	TK	FINISHING
186	TK	INDUSTRY
186	TK	COMBINING
186	TK	THEORY
186	TK	PRACTICE
187	TK	1000
187	TK	TABLES
187	TK	UNDER
187	TK	FORM
188	TK	APPLYING
188	TK	SIMULATION
188	TK	SUPPLY
188	TK	CHAIN
188	TK	TRANSFORMATION
188	TK	CASE
189	TK	IBM
189	TK	SUPPLY-CHAIN
189	TK	NETWORK
189	TK	OPTIMIZATION
189	TK	WORKBENCH
189	TK	INTEGRATED
189	TK	OPTIMIZATION
189	TK	SIMULATION
189	TK	TOOL
189	TK	SUPPLY
189	TK	CHAIN
189	TK	DESIGN
190	TK	WORKFLOW
190	TK	ROOFLINE
190	TK	MODEL
190	TK	END-TO-END
190	TK	WORKFLOW
190	TK	PERFORMANCE
190	TK	ANALYSIS
191	TK	CONCEPTUAL
191	TK	FRAMEWORK
191	TK	INTRODUCING
191	TK	SUCCESS
191	TK	FACTORS
191	TK	IMPLEMENTING
191	TK	INTELLIGENT
191	TK	AUTOMATION-A
